model_id,stage,group_id,group_name,parameter,source_value,solved_value,rule,route,fraction,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,40,diet_import,p,,37.420923840246175,Frozen exporter settings: normalize diet; deterministic defaults; LIM only where still missing.,,,
28_646_Guinea_(1998),routing_scenario,38,Céphalopodes,M0,0.07365255000000007,0.09522100480000006,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ©phalopodes
28_646_Guinea_(1998),routing_scenario,33,Dem S inv,M0,0.03070214740000003,0.03295075580000003,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,32,Dem S pred,M0,0.008116485440000007,0.011043659840000006,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,31,Dem M inv,M0,0.007812708750000006,0.021657051270000005,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,30,Dem M pred,M0,0.005118565264000004,0.016138955224000006,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,29,Dem L inv,M0,0.0008347414691000007,0.0031404562691000008,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,28,Dem L pred,M0,0.005108657431900001,0.006669548631900001,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,27,Côtier S inv,M0,0.020315439999999987,0.021280953999999987,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier S inv
28_646_Guinea_(1998),routing_scenario,26,Capitaine royal,M0,0.0036034007150000037,0.004892757775000004,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,24,Côtier M inv,M0,0.0010917087999999955,0.0274993448,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier M inv
28_646_Guinea_(1998),routing_scenario,23,Petit capitaine,M0,0.0039071213298,0.0093765325698,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,22,Mulets,M0,0.017595878284000017,0.023076724684000016,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,21,Disques,M0,0.0047837110171443705,0.007287286217144371,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,M0,0.005092622699999994,0.020281954699999993,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,M0,0.007635581572799998,0.014316855452799999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,M0,0.0001257943679999994,0.0017809827679999995,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,16,Bars,M0,0.010807087869,0.051013663069,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,15,Pel S inv,M0,0.00815117291999997,0.04644015291999997,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,13,Ethmalose,M0,0.03263994120000003,0.13217071560000004,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,12,Côtier pel S inv,M0,0.23926762389200018,0.2578212891720002,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier pel S inv
28_646_Guinea_(1998),routing_scenario,11,Côtier pel L pred,M0,0.002321019971999999,0.010258679291999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier pel L pred
28_646_Guinea_(1998),routing_scenario,10,Thons mineurs,M0,0.017184496946497402,0.018233065746497402,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,9,Thons majeurs,M0,0.00276872817,0.00279349329,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,8,Sélaciens M côtiers,M0,0.019197618447,0.024183867727,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Sֳ©laciens M cֳ´tiers
28_646_Guinea_(1998),routing_scenario,7,Sélaciens M prof,M0,0.011195496501,0.013444104900999999,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Sֳ©laciens M prof
28_646_Guinea_(1998),routing_scenario,6,Sélaciens L côtiers,M0,0.0017710231610000011,0.005770900361000001,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Sֳ©laciens L cֳ´tiers
28_646_Guinea_(1998),routing_scenario,40,Benthos,EE,0.739724457,0.7397034071364053,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,39,Crustacés,EE,0.95,0.9495276551970043,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Crustacֳ©s
28_646_Guinea_(1998),routing_scenario,38,Céphalopodes,EE,0.95,0.9353579714483748,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ©phalopodes
28_646_Guinea_(1998),routing_scenario,33,Dem S inv,EE,0.95,0.9463380274827291,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,32,Dem S pred,EE,0.95,0.9319677222263334,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,31,Dem M inv,EE,0.95,0.8613985753020679,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,30,Dem M pred,EE,0.95,0.8423488380864376,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,29,Dem L inv,EE,0.95,0.811890484338464,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,28,Dem L pred,EE,0.842568338,0.7944669142711864,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,27,Côtier S inv,EE,0.9746057,0.9733988075,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier S inv
28_646_Guinea_(1998),routing_scenario,26,Capitaine royal,EE,0.95,0.9321091635100038,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,24,Côtier M inv,EE,0.9951263,0.8772350678571429,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier M inv
28_646_Guinea_(1998),routing_scenario,23,Petit capitaine,EE,0.925790668,0.8219082132991453,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,22,Mulets,EE,0.95,0.934425766331358,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,21,Disques,EE,0.881118536,0.8189014238158778,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
28_646_Guinea_(1998),routing_scenario,20,Mâchoiron,EE,0.9590954,0.8370927333333333,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Mֳ¢choiron
28_646_Guinea_(1998),routing_scenario,18,Côtier L pred,EE,0.864617348,0.7461550451631205,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,Cֳ´tier L pred
28_646_Guinea_(1998),routing_scenario,17,Gros capitaine,EE,0.9893032,0.84855588707483,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,0.4,
